,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_basement,yard_size
14733,2525059077,2014-05-20,765000.0,4,2.25,2560,12100,1.0,0.0,0.0,4,8,1760,1976,0,98052,47.631,-122.10799999999999,2240,12100,800,9540
14734,5040800120,2014-05-27,967500.0,3,3.75,3250,5797,2.0,0.0,2.0,4,8,2370,1951,0,98199,47.6481,-122.405,1840,5797,880,2547
14735,8682262380,2014-09-05,381000.0,2,2.0,1340,4447,1.0,0.0,0.0,3,8,1340,2004,0,98053,47.7175,-122.03299999999999,1350,4458,0,3107
14737,7526800040,2014-08-27,716000.0,4,2.25,2480,9780,1.0,0.0,0.0,4,8,1900,1975,0,98052,47.6388,-122.09899999999999,2640,9780,580,7300
14738,4104900150,2015-04-14,605000.0,5,3.5,3060,8862,2.0,0.0,0.0,3,8,3060,1989,0,98056,47.5322,-122.185,2680,8398,0,5802
14739,5409800120,2014-09-19,312200.0,4,2.5,2910,8596,2.0,0.0,0.0,3,8,2910,2004,0,98003,47.2596,-122.304,2770,8602,0,5686
14740,2423039122,2014-07-18,327000.0,4,1.0,1900,9000,1.0,0.0,0.0,4,7,1290,1948,0,98166,47.4629,-122.361,1950,10800,610,7100
14742,5029451010,2014-07-11,160000.0,3,1.5,1480,7000,1.0,0.0,0.0,3,7,1000,1980,0,98023,47.2866,-122.368,1470,7022,480,5520
14743,6649500040,2014-08-12,255000.0,3,1.0,1250,9472,1.0,0.0,0.0,4,6,1250,1972,0,98059,47.495,-122.154,1590,9600,0,8222
14744,2922700155,2014-11-25,530000.0,4,2.5,2000,4700,1.5,0.0,0.0,4,7,1220,1944,0,98117,47.6902,-122.368,1560,4700,780,2700
14745,422049203,2014-10-24,239000.0,3,1.5,1330,6540,1.0,0.0,0.0,3,7,900,1971,0,98188,47.4239,-122.292,1400,11500,430,5210
14746,5412200180,2015-02-28,285000.0,3,2.25,1840,6214,1.0,0.0,0.0,4,7,1270,1983,0,98031,47.4043,-122.185,1840,6214,570,4374
14747,6338000032,2014-08-27,537000.0,4,2.0,1560,7104,1.5,0.0,0.0,3,7,1140,1945,0,98105,47.6714,-122.28,1850,7105,420,5544
14749,5028600360,2014-07-25,213675.0,3,2.25,1560,6013,2.0,0.0,0.0,3,7,1560,1990,0,98023,47.2862,-122.352,1640,6290,0,4453
14750,1952000150,2014-05-06,530000.0,5,2.5,2910,9636,1.0,0.0,0.0,4,7,1690,1964,0,98008,47.5803,-122.119,2830,10385,1220,6726
14751,9510920040,2015-03-05,780000.0,3,2.5,2940,15875,2.0,0.0,0.0,3,10,2940,1994,0,98075,47.5947,-122.016,2980,15875,0,12935
14752,9834200411,2014-11-13,390000.0,3,1.0,950,3621,1.0,0.0,0.0,4,6,950,1947,0,98144,47.575,-122.289,1540,4080,0,2671
14753,2960900040,2014-05-21,450000.0,2,1.0,1200,4000,1.0,0.0,0.0,3,7,1070,1940,0,98126,47.5766,-122.37799999999999,1770,4000,130,2800
14754,1112000035,2015-03-11,420000.0,2,1.0,1000,5375,1.0,0.0,0.0,3,7,1000,1953,0,98118,47.5404,-122.26799999999999,1380,5000,0,4375
14755,1982200790,2015-01-27,550000.0,3,2.0,1490,3880,1.0,0.0,0.0,3,7,1490,1959,0,98107,47.662,-122.363,1490,3880,0,2390
14756,3361401011,2015-02-19,110000.0,2,1.0,600,6120,1.0,0.0,0.0,3,5,600,1943,0,98168,47.4997,-122.31700000000001,1060,6120,0,5520
14757,1695900150,2014-05-28,700000.0,2,1.75,2320,5500,1.5,0.0,2.0,3,8,1720,1925,1,98144,47.58600000000001,-122.292,2380,5000,600,3180
14759,421049254,2014-10-02,179000.0,2,1.0,990,8760,1.0,0.0,0.0,3,7,990,1977,0,98003,47.3302,-122.305,1560,11880,0,7770
14762,6150200040,2015-03-16,472500.0,3,2.0,1790,6800,1.0,0.0,0.0,4,7,1240,1964,0,98133,47.728,-122.339,1470,6800,550,5010
14763,7300400150,2014-10-27,299000.0,4,2.5,2350,6958,2.0,0.0,0.0,3,9,2350,1998,0,98092,47.3321,-122.17200000000001,2480,6395,0,4608
14764,2621730220,2014-05-14,740000.0,4,2.5,3430,10157,2.0,0.0,0.0,3,10,3430,2000,0,98034,47.723,-122.15799999999999,3480,10157,0,6727
14765,4122700040,2014-10-10,860000.0,3,1.75,2600,15064,1.0,0.0,0.0,4,8,1700,1967,0,98004,47.64,-122.204,2940,14984,900,12464
14766,9161100730,2014-07-01,620000.0,4,3.0,2130,6325,1.0,0.0,0.0,5,7,1440,1948,0,98116,47.5683,-122.396,1240,6325,690,4195
14767,9357001010,2014-10-10,410000.0,3,1.75,1660,5987,1.0,0.0,0.0,3,7,960,1982,0,98146,47.5107,-122.381,1510,6000,700,4327
14768,8643000210,2015-03-04,343000.0,5,3.5,2473,9282,2.0,0.0,1.0,5,7,2473,1963,0,98198,47.3966,-122.30799999999999,2040,10920,0,6809
14769,9828701739,2014-06-17,465000.0,2,2.75,1430,1425,2.0,0.0,0.0,3,7,995,2006,0,98112,47.621,-122.29799999999999,1500,1749,435,-5
14770,3204400040,2015-03-04,273950.0,3,2.25,1570,3109,2.0,0.0,0.0,3,8,1570,2002,0,98092,47.3258,-122.186,1680,3590,0,1539
14772,2420069604,2015-03-30,255000.0,3,2.5,1720,6200,2.0,0.0,0.0,3,7,1720,2014,0,98022,47.2137,-121.98899999999999,1710,9520,0,4480
14773,8078050040,2014-09-08,250000.0,3,2.0,1140,11161,1.0,0.0,0.0,4,7,1140,1998,0,98022,47.208999999999996,-122.012,1720,8587,0,10021
14774,7663700150,2014-08-22,635000.0,4,3.25,2690,7200,2.0,0.0,3.0,3,9,1720,1978,0,98155,47.7341,-122.288,2400,8845,970,4510
14775,4167700210,2014-08-26,240000.0,3,1.75,1520,9600,1.0,0.0,0.0,3,8,1520,1966,0,98023,47.3263,-122.365,2060,9600,0,8080
14776,2423020180,2015-05-07,670000.0,4,2.25,2040,7031,2.0,0.0,0.0,3,8,2040,2012,0,98033,47.7016,-122.17,1670,7031,0,4991
14777,2824600180,2014-10-24,713414.0,3,2.5,2830,6000,1.0,0.0,3.0,3,9,1730,1954,0,98126,47.5751,-122.37799999999999,2040,5300,1100,3170
14778,2013801086,2015-05-13,245000.0,3,1.5,1340,7391,1.0,0.0,0.0,4,7,1340,1966,0,98198,47.3837,-122.31700000000001,1300,7391,0,6051
14779,4022900150,2014-12-09,600000.0,4,2.5,2520,10850,1.0,0.0,0.0,4,8,1680,1968,0,98155,47.7751,-122.28399999999999,2590,10800,840,8330
14780,3295710150,2014-10-15,270000.0,3,2.5,1660,5550,2.0,0.0,0.0,3,7,1660,2002,0,98198,47.375,-122.304,1810,5550,0,3890
14781,9476200035,2014-11-20,190000.0,2,1.0,880,6900,1.0,0.0,0.0,3,6,880,1943,0,98056,47.4903,-122.191,1060,8000,0,6020
14782,1937300180,2014-06-06,435000.0,3,2.0,980,5000,1.0,0.0,0.0,3,6,980,1940,0,98144,47.595,-122.30799999999999,1970,3025,0,4020
14783,4226900211,2014-10-23,560000.0,4,1.0,1360,5814,1.5,0.0,0.0,2,6,1360,1900,0,98122,47.6038,-122.314,1010,5814,0,4454
14785,6684500040,2014-12-02,725000.0,3,1.0,940,8377,1.0,0.0,0.0,4,7,940,1952,0,98004,47.5974,-122.2,1710,6900,0,7437
14786,8948500065,2014-11-24,210000.0,2,1.0,970,8874,1.0,0.0,0.0,3,7,970,1968,0,98056,47.4943,-122.178,1340,8175,0,7904
14787,1972201960,2014-08-25,513000.0,3,2.25,1500,1312,3.0,0.0,0.0,3,8,1500,2007,0,98103,47.6534,-122.346,1500,1282,0,-188
14788,7436200040,2014-11-05,290000.0,5,2.5,2780,9652,1.0,0.0,0.0,4,8,1390,1967,0,98001,47.3444,-122.271,1790,9652,1390,6872
14790,8856960540,2014-06-20,330000.0,3,2.25,1860,11227,2.0,0.0,0.0,3,7,1860,1995,0,98038,47.3879,-122.031,1820,8800,0,9367
14791,1432400065,2014-06-05,189000.0,3,1.0,1010,7560,1.0,0.0,0.0,3,6,1010,1958,0,98058,47.4497,-122.176,1170,7560,0,6550
14792,4370700065,2015-05-04,907500.0,3,2.25,2850,6281,2.0,0.0,2.0,4,7,1900,1947,0,98115,47.6911,-122.32600000000001,1680,7006,950,3431
14794,7855000325,2015-02-20,1050000.0,4,3.0,3080,10757,2.0,0.0,3.0,5,8,3080,1961,0,98006,47.5671,-122.15899999999999,2810,10757,0,7677
14795,2826049098,2014-12-04,622100.0,4,2.5,2280,14290,1.5,0.0,0.0,4,7,1510,1942,0,98125,47.7054,-122.29700000000001,2140,9890,770,12010
14796,3750603685,2014-07-23,250000.0,3,1.5,2030,14400,1.0,0.0,0.0,4,7,1310,1969,0,98001,47.2639,-122.285,1330,14400,720,12370
14798,3459600330,2015-02-09,925000.0,3,2.75,3640,10300,1.0,0.0,0.0,4,9,2060,1979,0,98006,47.5612,-122.146,3110,10625,1580,6660
14799,546001020,2015-02-18,554000.0,3,2.0,1760,4046,1.0,0.0,0.0,3,7,960,1931,0,98117,47.6876,-122.381,1500,4046,800,2286
14801,326049060,2014-09-09,660000.0,3,2.5,2650,11250,2.0,0.0,0.0,3,9,2650,2005,0,98155,47.7644,-122.29,2200,10013,0,8600
14803,7399300120,2014-05-02,260000.0,4,2.0,1480,8625,1.0,0.0,0.0,4,7,1480,1974,0,98055,47.461999999999996,-122.193,2130,8502,0,7145
14804,7812801590,2014-10-30,219900.0,3,1.0,860,6664,1.0,0.0,0.0,3,6,860,1944,0,98178,47.4931,-122.24700000000001,1150,6857,0,5804
14805,6699930530,2015-03-25,373500.0,4,2.5,2610,4978,2.0,0.0,0.0,3,8,2610,2004,0,98038,47.3438,-122.04,2470,5024,0,2368
14809,7312200120,2014-07-23,450000.0,3,2.25,1760,10013,2.0,0.0,0.0,4,8,1760,1983,0,98056,47.5336,-122.189,1810,9768,0,8253
14810,4123810210,2014-07-16,379950.0,3,1.75,2040,12065,1.0,0.0,0.0,3,8,2040,1987,0,98038,47.3756,-122.044,2010,11717,0,10025
14811,3902600150,2014-08-20,834800.0,3,3.5,3470,4171,3.0,0.0,0.0,3,9,3470,2008,0,98034,47.71100000000001,-122.229,3430,4268,0,701
14812,9126101201,2014-09-16,365000.0,2,1.0,680,4800,1.0,0.0,0.0,3,6,680,1917,0,98122,47.6084,-122.304,1610,4800,0,4120
14814,3300701285,2014-07-30,452000.0,3,1.5,1250,4000,1.0,0.0,0.0,3,7,1250,1955,0,98117,47.6916,-122.37899999999999,1030,4000,0,2750
14815,2391601445,2015-03-04,840000.0,3,3.0,3570,6250,2.0,0.0,2.0,3,10,2710,1985,0,98116,47.5624,-122.399,2550,7596,860,2680
14816,7625701175,2014-11-03,465000.0,4,2.0,2000,6250,1.5,0.0,0.0,3,7,1480,1930,0,98136,47.5532,-122.389,1110,6250,520,4250
14817,1843130360,2015-05-07,295000.0,3,2.5,2030,4867,2.0,0.0,0.0,3,7,2030,2003,0,98042,47.3747,-122.12799999999999,2030,5000,0,2837
14818,6150700264,2015-02-24,396000.0,3,1.0,1390,6160,1.0,0.0,0.0,4,7,1390,1949,0,98133,47.7289,-122.338,1230,6160,0,4770
14819,3226049080,2015-02-24,397000.0,2,1.0,1030,12350,1.5,0.0,0.0,3,7,1030,1942,0,98115,47.6984,-122.324,1790,6900,0,11320
14820,7889602020,2014-08-19,240000.0,3,1.0,1280,9000,1.5,0.0,0.0,4,6,1280,1954,0,98146,47.4915,-122.338,1430,4500,0,7720
14821,3613600150,2015-01-05,300523.0,3,2.5,2370,6840,2.0,0.0,0.0,3,9,2370,1987,0,98119,47.6503,-122.366,1590,4400,0,4470
14822,3599600276,2014-11-06,215500.0,3,2.0,1380,9000,2.0,0.0,0.0,2,7,1380,1946,0,98001,47.2613,-122.24799999999999,1460,9732,0,7620
14823,2193320210,2014-08-05,552500.0,5,3.0,2320,7229,1.0,0.0,0.0,4,8,1370,1986,0,98052,47.696999999999996,-122.09700000000001,2090,7554,950,4909
14824,9117100040,2014-08-28,375000.0,5,1.5,2050,9360,1.0,0.0,0.0,3,7,1520,1968,0,98055,47.43600000000001,-122.195,1840,9383,530,7310
14827,1959700540,2014-11-04,952000.0,3,2.5,2450,4400,2.0,0.0,0.0,4,9,1800,1922,0,98102,47.6439,-122.319,2220,5500,650,1950
14828,2767900355,2014-06-27,523460.0,5,1.75,1890,5000,1.5,0.0,0.0,3,7,1090,1906,0,98107,47.6711,-122.37200000000001,1610,5000,800,3110
14829,1310820150,2014-08-12,305950.0,4,2.5,2007,4968,2.0,0.0,0.0,3,9,2007,2009,0,98092,47.3301,-122.191,2189,5852,0,2961
14830,6802200230,2015-02-09,220000.0,3,2.5,1430,9044,2.0,0.0,0.0,3,7,1430,1991,0,98022,47.1956,-121.986,1580,8624,0,7614
14832,4036400040,2015-02-09,648000.0,5,2.5,2210,10772,1.0,0.0,2.0,3,9,1430,1964,0,98155,47.7383,-122.288,2720,9858,780,8562
14833,1193000450,2015-04-10,825000.0,5,1.75,2330,6000,1.5,0.0,0.0,3,8,2080,1937,0,98199,47.6461,-122.39200000000001,2150,6000,250,3670
14834,3819800580,2014-12-04,400000.0,4,2.0,2070,10800,2.0,0.0,0.0,3,7,2070,1982,0,98011,47.7264,-122.23700000000001,1880,10800,0,8730
14835,6873000120,2014-05-12,420000.0,2,2.5,1480,1369,3.0,0.0,0.0,3,7,1480,2009,0,98052,47.676,-122.12100000000001,1390,1337,0,-111
14836,9830200230,2015-01-20,389000.0,2,1.75,1160,4848,2.0,0.0,1.0,4,7,1160,1949,0,98118,47.542,-122.265,1990,7440,0,3688
14837,2301400276,2014-09-08,865000.0,4,2.5,2520,4950,2.0,0.0,0.0,3,8,2520,1906,1,98117,47.6814,-122.359,1810,3500,0,2430
14840,8121200620,2015-04-16,550000.0,3,2.5,1680,10455,2.0,0.0,0.0,3,8,1680,1982,0,98052,47.7229,-122.11,1860,10063,0,8775
14841,324000530,2014-07-08,201500.0,3,1.0,1320,5000,1.5,0.0,0.0,3,7,1320,1912,0,98116,47.5711,-122.38600000000001,1320,4179,0,3680
14842,324000530,2015-03-23,459000.0,3,1.0,1320,5000,1.5,0.0,0.0,3,7,1320,1912,0,98116,47.5711,-122.38600000000001,1320,4179,0,3680
14843,1328320760,2014-12-18,327000.0,3,2.5,1810,7350,1.0,0.0,0.0,3,8,1310,1984,0,98058,47.4434,-122.125,2240,7350,500,5540
14844,3626039268,2014-05-16,540000.0,1,1.0,1140,6700,1.5,0.0,0.0,3,7,1140,1920,0,98103,47.6958,-122.35700000000001,1350,6700,0,5560
14846,7625701830,2014-10-23,521000.0,3,2.0,1840,6000,1.0,0.0,0.0,4,6,1840,1908,1,98136,47.5508,-122.39200000000001,2010,6000,0,4160
14847,3524049042,2014-05-27,375000.0,3,1.5,2000,7294,1.0,0.0,0.0,3,7,1520,1965,0,98118,47.5297,-122.26700000000001,2000,6000,480,5294
14848,9211500150,2015-01-17,235000.0,3,1.75,1480,6592,1.0,0.0,0.0,4,7,1080,1978,0,98023,47.2982,-122.37799999999999,1660,7150,400,5112
14849,7760400880,2014-09-29,240000.0,4,2.5,2040,11841,2.0,0.0,0.0,3,7,2040,1994,0,98042,47.3691,-122.074,1730,8808,0,9801
14850,686450330,2014-09-15,575000.0,4,2.25,2060,12155,1.0,0.0,0.0,4,8,2060,1968,0,98008,47.6378,-122.117,2360,8625,0,10095
14852,7936800150,2014-07-02,394500.0,4,2.5,3002,6042,2.0,0.0,0.0,3,8,3002,2004,0,98055,47.4231,-122.186,2566,6390,0,3040
14853,8651441750,2014-05-15,174950.0,3,1.0,1060,5200,1.0,0.0,0.0,5,6,1060,1970,0,98042,47.3636,-122.09299999999999,1380,5200,0,4140
14855,1823069213,2014-05-05,249950.0,3,2.0,1550,15040,1.0,0.0,0.0,4,6,1550,1958,0,98059,47.4873,-122.09899999999999,1510,41416,0,13490
14856,7525211520,2015-03-18,431000.0,3,2.5,1690,2752,2.0,0.0,0.0,3,8,1690,1979,0,98052,47.6332,-122.10799999999999,1690,2855,0,1062
14857,4034900065,2014-05-30,459900.0,3,1.75,2580,11000,1.0,0.0,0.0,4,7,1290,1951,0,98006,47.5646,-122.181,2280,17643,1290,8420
14858,2558690150,2014-07-07,475000.0,5,2.5,2510,8050,1.0,0.0,0.0,4,7,1490,1977,0,98034,47.7212,-122.17200000000001,1840,8471,1020,5540
14859,5016001325,2014-05-16,605000.0,3,2.25,1290,2500,2.0,0.0,0.0,4,8,1290,1987,0,98112,47.6229,-122.29799999999999,1700,3750,0,1210
14860,1311800220,2015-02-18,234950.0,4,2.0,1450,7560,1.0,0.0,0.0,3,7,1450,1967,0,98001,47.3375,-122.27600000000001,1430,7560,0,6110
14861,4128000020,2014-06-13,419000.0,4,2.5,2690,7947,2.0,0.0,0.0,3,8,2690,1993,0,98058,47.4248,-122.15299999999999,2160,8328,0,5257
14862,1125059071,2014-05-22,910000.0,4,3.25,3340,10890,1.5,0.0,0.0,3,9,2240,1963,1,98052,47.6677,-122.13600000000001,2880,9794,1100,7550
14863,3274850130,2014-12-03,392000.0,4,2.5,2600,8921,2.0,0.0,0.0,3,8,2600,1991,0,98058,47.4423,-122.178,2550,8683,0,6321
14864,1925069099,2014-08-25,915000.0,3,2.5,3140,9808,2.0,0.0,0.0,3,9,2500,2001,0,98052,47.6383,-122.09700000000001,2370,10014,640,6668
14865,3395050050,2014-11-14,630000.0,3,3.25,3800,13995,2.0,0.0,3.0,3,9,3800,1983,0,98011,47.7741,-122.20299999999999,2480,8434,0,10195
14866,4058800500,2014-07-10,416100.0,4,1.75,2320,5490,1.0,0.0,3.0,3,8,1160,1956,0,98178,47.5091,-122.241,2240,7200,1160,3170
14867,1311600020,2014-08-21,285000.0,4,2.5,2360,7350,1.0,0.0,0.0,4,7,1440,1965,0,98001,47.3417,-122.277,1450,7305,920,4990
14868,8679400130,2015-05-06,353000.0,4,1.5,1100,9600,1.0,0.0,0.0,4,6,1100,1960,0,98033,47.7,-122.175,1100,9630,0,8500
14869,9485760050,2014-08-26,297950.0,3,2.0,1390,5127,1.0,0.0,0.0,3,8,1390,1990,0,98055,47.4504,-122.206,1960,5019,0,3737
14871,8673400177,2015-04-02,525000.0,3,3.0,1730,1074,3.5,0.0,0.0,3,8,1730,2006,0,98107,47.6692,-122.39200000000001,1370,1185,0,-656
14873,8730600050,2014-08-25,710000.0,3,1.75,2430,11448,1.0,0.0,1.0,5,7,1620,1949,0,98117,47.6971,-122.391,2140,8144,810,9018
14874,3755100005,2014-07-30,310000.0,3,2.0,2010,12950,1.0,0.0,0.0,3,8,2010,1953,0,98034,47.7222,-122.229,1490,10181,0,10940
14875,8651442880,2014-05-16,205000.0,5,1.75,1730,5200,1.0,0.0,0.0,4,7,1050,1978,0,98042,47.3628,-122.089,1350,5200,680,3470
14878,3972300169,2014-11-25,195000.0,2,1.0,720,9520,1.0,0.0,0.0,4,6,720,1947,0,98155,47.7678,-122.316,1450,8612,0,8800
14879,6817810190,2014-07-01,401000.0,3,2.0,1240,11172,1.0,0.0,0.0,3,7,1000,1984,0,98074,47.6364,-122.037,1330,14102,240,9932
14880,7855400630,2014-09-22,1030000.0,5,2.5,3050,8200,1.0,0.0,4.0,4,8,1650,1962,0,98006,47.5647,-122.155,2970,8792,1400,5150
14882,7214400095,2014-10-27,667500.0,3,2.0,2040,4841,1.0,0.0,0.0,4,7,1020,1949,0,98115,47.6778,-122.302,1600,4841,1020,2801
14883,6799300130,2014-06-23,300000.0,4,2.5,1840,5550,2.0,0.0,0.0,3,8,1840,2004,0,98031,47.3937,-122.18299999999999,2030,5500,0,3710
14884,4376800010,2014-08-14,610000.0,4,2.25,1960,9021,2.0,0.0,0.0,4,8,1960,1973,0,98052,47.6349,-122.096,1960,9975,0,7061
14888,1842300050,2014-07-02,600000.0,5,2.0,2190,9072,1.0,0.0,0.0,5,7,1110,1965,0,98052,47.6696,-122.149,1660,8327,1080,6882
14889,9828702156,2015-02-19,638000.0,3,3.25,1720,1587,2.5,0.0,2.0,3,9,1410,2004,0,98122,47.6187,-122.29899999999999,1490,1620,310,-133
14890,7625702155,2014-10-14,561000.0,3,1.75,1710,5000,1.0,0.0,0.0,4,7,1360,1918,0,98136,47.5492,-122.389,1490,6250,350,3290
14891,585000095,2014-12-16,625000.0,3,2.5,2180,5000,1.0,0.0,0.0,4,8,1240,1977,0,98116,47.5828,-122.396,2000,5000,940,2820
14892,3903200050,2015-03-24,263950.0,3,1.75,1700,11613,1.0,0.0,0.0,5,7,1180,1977,0,98092,47.2874,-122.18700000000001,1500,12377,520,9913
14893,8563080020,2014-10-28,740000.0,3,2.5,2960,9350,2.0,0.0,2.0,4,9,2960,1978,0,98008,47.6218,-122.094,2960,11745,0,6390
14894,5379805475,2014-06-09,234999.0,3,1.0,1330,8912,1.0,0.0,0.0,3,6,1330,1948,0,98188,47.4493,-122.274,1200,8913,0,7582
14895,9558050780,2015-04-14,380000.0,4,2.5,1940,3200,2.0,0.0,0.0,3,8,1940,2004,0,98058,47.4583,-122.118,1900,3200,0,1260
14896,3782400190,2014-08-12,329500.0,3,2.25,1500,9656,1.0,0.0,0.0,3,7,1170,1989,0,98019,47.7327,-121.98200000000001,1690,9656,330,8156
14898,2926049504,2015-04-02,500000.0,3,2.25,1700,9008,1.0,0.0,0.0,3,8,1340,1985,0,98125,47.7161,-122.31700000000001,2340,8003,360,7308
14899,126039252,2014-07-09,415000.0,4,1.5,1840,11367,1.5,0.0,0.0,4,7,1840,1950,0,98177,47.7656,-122.35799999999999,1690,9800,0,9527
14902,2621760480,2014-10-14,367000.0,4,2.5,2350,8182,2.0,0.0,0.0,3,8,2350,1997,0,98042,47.3697,-122.10600000000001,2330,7000,0,5832
14903,7986401205,2015-04-25,530000.0,2,1.0,760,3000,1.0,0.0,0.0,3,6,760,1922,0,98107,47.6633,-122.35700000000001,1630,3600,0,2240
14904,4447300137,2014-06-04,989000.0,5,3.5,3280,4000,2.0,0.0,0.0,3,9,2440,2003,0,98117,47.68899999999999,-122.396,1980,4000,840,720
14905,2147300050,2014-08-22,462600.0,3,2.0,1320,4000,1.0,0.0,0.0,4,6,1020,1940,0,98118,47.5515,-122.262,2410,6212,300,2680
14906,4458300190,2015-04-24,875000.0,3,2.5,1690,10592,1.0,0.0,0.0,3,8,1690,1973,1,98040,47.58,-122.23100000000001,2260,9945,0,8902
14908,4287400005,2014-07-31,393000.0,4,2.0,1450,5456,1.0,0.0,0.0,5,7,1450,1951,0,98108,47.5442,-122.29700000000001,980,6100,0,4006
14910,7702010050,2015-03-23,590000.0,3,2.5,2830,5788,2.0,0.0,0.0,3,9,2830,2001,0,98028,47.7604,-122.235,2500,5802,0,2958
14911,2770602360,2015-04-21,671000.0,4,2.75,1890,1475,2.0,0.0,0.0,3,9,1200,2015,0,98199,47.6472,-122.383,1650,1682,690,-415
14912,9551201155,2014-07-28,925000.0,3,3.25,2610,4500,1.5,0.0,0.0,4,9,1660,1909,0,98103,47.6701,-122.339,2110,4500,950,1890
14913,1823049242,2014-10-06,245000.0,3,2.25,1900,7250,1.0,0.0,0.0,3,7,1250,1967,0,98146,47.4869,-122.344,1560,9420,650,5350
14914,1513800170,2015-04-02,392500.0,3,1.0,930,6572,1.0,0.0,0.0,3,7,930,1952,0,98115,47.6889,-122.301,960,5840,0,5642
14915,4027700396,2014-08-28,505000.0,4,2.0,2730,12000,1.0,0.0,0.0,4,8,1410,1998,0,98155,47.7733,-122.271,2730,9039,1320,9270
14916,7203210170,2014-08-19,702000.0,4,2.5,2650,6240,2.0,0.0,0.0,3,8,2650,2013,0,98053,47.6885,-122.021,2640,6524,0,3590
14917,3013300895,2014-07-18,337000.0,2,1.0,1010,4000,1.0,0.0,0.0,3,7,1010,1947,0,98136,47.5311,-122.382,1480,4366,0,2990
14918,5608010050,2014-12-29,920000.0,4,2.5,3550,10233,2.0,0.0,0.0,3,9,3550,1996,0,98027,47.5499,-122.1,3310,9157,0,6683
14919,6370000005,2014-08-27,495500.0,3,1.75,2130,6360,1.0,0.0,0.0,3,7,1720,1959,0,98125,47.7059,-122.301,1540,6361,410,4230
14920,1922059102,2014-09-24,245000.0,2,1.75,1840,7230,1.0,0.0,0.0,3,7,1570,1938,0,98030,47.3815,-122.228,1282,6769,270,5390
14921,6738700005,2014-05-29,395000.0,2,1.0,1320,1824,1.5,0.0,0.0,4,6,1320,1909,0,98144,47.585,-122.294,1320,4000,0,504
14922,1138020020,2015-02-17,335000.0,3,1.0,990,6315,1.0,0.0,0.0,3,7,990,1970,0,98034,47.7116,-122.214,1450,6702,0,5325
14923,5437820250,2014-11-10,187000.0,2,1.75,1020,10346,1.0,0.0,0.0,4,6,1020,1983,0,98022,47.1958,-122.00200000000001,1160,8610,0,9326
14924,7923700020,2014-11-21,450000.0,4,2.0,1570,7320,1.0,0.0,0.0,4,7,1570,1960,0,98007,47.5967,-122.14,1530,8800,0,5750
14925,293600080,2014-06-17,280000.0,4,2.25,1930,7207,1.0,0.0,0.0,4,7,1360,1988,0,98030,47.3783,-122.182,1760,7207,570,5277
14928,5458800425,2015-04-23,795000.0,3,1.75,1930,9600,1.0,0.0,0.0,3,8,1930,1958,0,98040,47.5747,-122.23700000000001,2350,9840,0,7670
14929,2887700826,2014-05-29,510000.0,3,1.5,2240,3800,2.0,0.0,0.0,3,8,1370,1929,0,98115,47.6887,-122.307,1690,4275,870,1560
14930,7856700920,2014-06-28,699900.0,4,2.5,2190,11500,1.0,0.0,0.0,4,8,1430,1972,0,98006,47.5668,-122.147,2580,9700,760,9310
14931,627300190,2014-08-12,839000.0,4,2.75,2400,12469,1.0,0.0,2.0,4,8,1760,1958,0,98008,47.5861,-122.11200000000001,2400,10400,640,10069
14932,5634500182,2014-07-15,396000.0,4,1.75,1970,12409,1.0,0.0,0.0,4,7,1220,1968,0,98028,47.7489,-122.236,1690,10720,750,10439
14933,2472950170,2015-05-07,365000.0,3,2.25,2860,8458,2.0,0.0,0.0,3,7,2860,1983,0,98058,47.4269,-122.148,1760,8458,0,5598
14934,9557300190,2014-07-11,440000.0,3,2.25,1900,7225,1.0,0.0,0.0,3,8,1220,1970,0,98008,47.6394,-122.113,1900,7399,680,5325
14935,2314300170,2014-11-04,405000.0,4,2.5,2090,6667,2.0,0.0,0.0,3,8,2090,1997,0,98058,47.4648,-122.15,2250,6165,0,4577
14936,7547300050,2014-05-15,295000.0,3,1.5,850,2500,1.0,0.0,0.0,3,7,850,1986,0,98106,47.5677,-122.36,850,5000,0,1650
14937,7985400089,2014-05-15,275000.0,4,2.5,1840,1562,2.0,0.0,0.0,3,7,1400,2004,0,98106,47.5345,-122.36399999999999,1840,1766,440,-278
14940,11501330,2014-09-02,795000.0,3,3.5,3190,10223,2.0,0.0,0.0,3,10,2560,1994,0,98052,47.6968,-122.102,3120,9735,630,7033
14942,4331000595,2014-09-10,260000.0,3,1.0,1690,13184,1.0,0.0,0.0,4,7,1690,1959,0,98166,47.476000000000006,-122.34299999999999,1130,13451,0,11494
14943,7853340660,2014-08-06,382000.0,2,2.5,1650,2710,2.0,0.0,2.0,3,8,1650,2008,0,98065,47.5173,-121.87799999999999,1760,2992,0,1060
14944,7525570020,2015-04-21,790100.0,4,2.5,2590,9341,2.0,0.0,0.0,3,8,2590,1985,0,98052,47.6496,-122.11399999999999,2280,9510,0,6751
14945,6306100190,2014-05-21,220000.0,4,2.5,2160,8005,2.0,0.0,0.0,3,7,2160,1993,0,98001,47.2668,-122.23100000000001,1790,8016,0,5845
